Wall time,Step,Value
1537997310.9136388,515,0.7200385332107544
1537997310.9510803,516,0.6690734624862671
1537997310.9875124,517,0.7566810250282288
1537997311.0254953,518,0.6400184631347656
1537997311.0613368,519,0.6502463817596436
1537997311.0993037,520,0.6339149475097656
1537997311.2511926,524,0.7015900015830994
1537997311.289038,525,0.8219084739685059
1537997311.516984,531,0.5852569937705994
1537997311.5908208,533,0.6478771567344666
1537997311.6302178,534,0.6792420744895935
1537997311.667682,535,0.6345991492271423
1537997311.7050056,536,0.7374047040939331
1537997311.7427335,537,0.554710328578949
1537997311.7838688,538,0.581496000289917
1537997311.8188975,539,0.6524201035499573
1537997311.8565118,540,0.6842358112335205
1537997311.8957276,541,0.7144668698310852
1537997311.932342,542,0.5756120085716248
1537997311.9715881,543,0.6296204924583435
1537997312.0081315,544,0.7401452660560608
1537997312.0833497,546,0.70493483543396
1537997312.1211612,547,0.6125496625900269
1537997312.1602652,548,0.6184238791465759
1537997312.1959414,549,0.6285830140113831
1537997312.2718613,551,0.5528371334075928
1537997312.3091128,552,0.6478506326675415
1537997312.347428,553,0.6199876070022583
1537997312.4196212,555,0.7603017687797546
1537997312.4963756,557,0.654796838760376
1537997312.5707598,559,0.6428031921386719
1537997312.6092007,560,0.6560320258140564
1537997312.7223916,563,0.630386233329773
1537997312.7604015,564,0.6057870984077454
1537997312.797869,565,0.593330979347229
1537997312.8734484,567,0.6010990738868713
1537997312.9125254,568,0.5931268930435181
1537997312.9498317,569,0.711397647857666
1537997313.0258236,571,0.7189004421234131
1537997313.102446,573,0.6914218068122864
1537997313.1398034,574,0.7010677456855774
1537997313.2122307,576,0.626878023147583
1537997313.2510774,577,0.727176308631897
1537997313.2905288,578,0.6202350854873657
1537997313.3275166,579,0.46183642745018005
1537997313.3679628,580,0.6973910927772522
1537997313.405092,581,0.6537186503410339
1537997313.4431846,582,0.5974642038345337
1537997313.479701,583,0.5773516297340393
1537997313.5183449,584,0.5784826874732971
1537997313.5922525,586,0.6168667674064636
1537997313.6288075,587,0.5752605199813843
1537997313.6677165,588,0.620328962802887
1537997313.7806563,591,0.5216285586357117
1537997313.8187206,592,0.5761604309082031
1537997313.8572402,593,0.549246072769165
1537997313.9345236,595,0.5206547379493713
1537997313.972862,596,0.5590325593948364
1537997314.0115283,597,0.6106361150741577
1537997314.0486197,598,0.49487483501434326
1537997314.2745054,600,0.606051504611969
1537997314.350699,602,0.5564203262329102
1537997314.3883607,603,0.5308215618133545
1537997314.4292145,604,0.5289853811264038
1537997314.5036535,606,0.502366304397583
1537997314.5823095,608,0.7430968880653381
1537997314.6694973,610,0.6226490139961243
1537997314.7090902,611,0.49495217204093933
1537997314.750784,612,0.46964389085769653
1537997314.8733006,615,0.5900084972381592
1537997315.029101,619,0.599299430847168
1537997315.069288,620,0.5992523431777954
1537997315.109671,621,0.605451762676239
1537997315.1507206,622,0.5630089640617371
1537997315.1910326,623,0.5165160894393921
1537997315.2712142,625,0.5817936062812805
1537997315.431684,629,0.5761736631393433
1537997315.472529,630,0.5429183840751648
1537997315.556027,632,0.4397835433483124
1537997315.6324425,634,0.5810891389846802
1537997315.788779,638,0.5544539093971252
1537997315.903979,641,0.5167552828788757
1537997315.9398854,642,0.590494692325592
1537997316.01387,644,0.5529705882072449
1537997316.0526237,645,0.5338237881660461
1537997316.0896575,646,0.5181989669799805
1537997316.1281571,647,0.6106771230697632
1537997316.1659367,648,0.563797652721405
1537997316.206992,649,0.691973090171814
1537997316.2465367,650,0.5672129988670349
1537997316.2851503,651,0.5619465708732605
1537997316.3261998,652,0.41838154196739197
1537997316.4810276,656,0.47221267223358154
1537997316.5370636,657,0.5211297869682312
1537997316.6205888,659,0.5844213962554932
1537997316.6988215,661,0.4817861020565033
1537997316.7355142,662,0.5021829009056091
1537997316.7738059,663,0.5981265902519226
1537997316.8127263,664,0.4441545605659485
1537997316.8525875,665,0.516717791557312
1537997316.8927515,666,0.6331693530082703
1537997316.9322038,667,0.4646332561969757
1537997316.9697325,668,0.5090106725692749
1537997317.0082464,669,0.5324742197990417
1537997317.0877013,671,0.5211177468299866
1537997317.1271348,672,0.5252319574356079
1537997317.162621,673,0.6061552166938782
1537997317.2007344,674,0.5287527441978455
1537997317.2400854,675,0.5816391706466675
1537997317.3160107,677,0.6354817748069763
1537997317.351975,678,0.5316072702407837
1537997317.388911,679,0.49881207942962646
1537997317.463446,681,0.5570476651191711
1537997317.4980521,682,0.5778310894966125
1537997317.5367289,683,0.5255807638168335
1537997317.575215,684,0.5497395992279053
1537997317.6102667,685,0.5217915177345276
1537997317.6481655,686,0.5309098958969116
1537997317.684907,687,0.5744634866714478
1537997317.7223656,688,0.5368031859397888
1537997317.7591329,689,0.616936445236206
1537997317.8672006,692,0.4854496121406555
1537997317.9435706,694,0.5763221383094788
1537997318.0218375,696,0.522139310836792
1537997318.1392138,699,0.5304003357887268
1537997318.1769137,700,0.43310022354125977
1537997318.2133207,701,0.4602012634277344
1537997318.2494018,702,0.506486713886261
1537997318.2880387,703,0.5411192774772644
1537997318.325384,704,0.5377072095870972
1537997318.3638985,705,0.49718594551086426
1537997318.4022493,706,0.48721811175346375
1537997318.4424071,707,0.5000954866409302
1537997318.4793649,708,0.4825264811515808
1537997318.5196912,709,0.6024408340454102
1537997318.5576193,710,0.47698092460632324
1537997318.707422,714,0.47414758801460266
1537997318.7440965,715,0.43909621238708496
1537997318.8571184,718,0.5161496996879578
1537997318.8957498,719,0.5519022345542908
1537997318.9739218,721,0.5725880861282349
1537997319.0134916,722,0.57170170545578
1537997319.0517845,723,0.5590762495994568
1537997319.0892475,724,0.5296877026557922
1537997319.1278362,725,0.5659863352775574
1537997319.1645937,726,0.4631759226322174
1537997319.2792902,729,0.4942040741443634
1537997319.316887,730,0.46185821294784546
1537997319.354116,731,0.6344048976898193
1537997319.5040817,735,0.48745518922805786
1537997319.5421212,736,0.47965991497039795
1537997319.6207538,738,0.6468003988265991
1537997319.6567264,739,0.44748979806900024
1537997319.692846,740,0.5978401303291321
1537997319.733135,741,0.5281184911727905
1537997319.8057153,743,0.4148707985877991
1537997319.9176004,746,0.598273754119873
1537997319.9604862,747,0.5433419346809387
1537997320.0392723,749,0.5617765784263611
1537997320.0769036,750,0.4722476005554199
1537997320.1167343,751,0.5595558881759644
1537997320.155928,752,0.5172231793403625
1537997320.1941967,753,0.5668507814407349
1537997320.232149,754,0.5547416806221008
1537997320.3054192,756,0.5794751644134521
1537997320.4166222,759,0.507728099822998
1537997320.4532747,760,0.45409703254699707
1537997320.5294814,762,0.44469577074050903
1537997320.6010766,764,0.47709381580352783
1537997320.6407065,765,0.43147793412208557
1537997320.6787567,766,0.4915830194950104
1537997320.7171752,767,0.4601467251777649
1537997320.7944741,769,0.37763869762420654
1537997320.8314579,770,0.419196218252182
1537997320.8691099,771,0.4672045409679413
1537997320.9051814,772,0.5102541446685791
1537997320.9421356,773,0.4203973412513733
1537997320.9826822,774,0.5215455889701843
1537997321.0186477,775,0.5018138289451599
1537997321.0595236,776,0.481336772441864
1537997321.17507,779,0.49164867401123047
1537997321.2143192,780,0.4761676788330078
1537997321.327529,783,0.5373812913894653
1537997321.365188,784,0.44769716262817383
1537997321.4047177,785,0.47653597593307495
1537997321.483092,787,0.47193199396133423
1537997321.558451,789,0.5224481821060181
1537997321.5952985,790,0.44000673294067383
1537997321.6341374,791,0.4685838520526886
1537997321.6707337,792,0.3945247232913971
1537997321.707013,793,0.5409179925918579
1537997321.7443907,794,0.5500092506408691
1537997321.7828178,795,0.5076256990432739
1537997321.8212345,796,0.40763819217681885
1537997321.8967695,798,0.5728693604469299
1537997321.9336243,799,0.5033938884735107
1537997322.1242938,800,0.6283836960792542
1537997322.2010636,802,0.5406992435455322
1537997322.3199728,805,0.45531710982322693
1537997322.3564036,806,0.5290852785110474
1537997322.3920488,807,0.3606140613555908
1537997322.428851,808,0.5217399001121521
1537997322.4652228,809,0.4624640941619873
1537997322.5438874,811,0.493959903717041
1537997322.5818372,812,0.4516863226890564
1537997322.621805,813,0.44309017062187195
1537997322.698532,815,0.535671591758728
1537997322.7358797,816,0.52354896068573
1537997322.81549,818,0.40483343601226807
1537997322.9315138,821,0.5111777186393738
1537997323.0064719,823,0.5095356106758118
1537997323.0483282,824,0.4673473834991455
1537997323.0866504,825,0.4406493902206421
1537997323.198929,828,0.4802100956439972
1537997323.3104117,831,0.41753727197647095
1537997323.3504593,832,0.44739770889282227
1537997323.4272368,834,0.41933876276016235
1537997323.4664478,835,0.542944610118866
1537997323.506746,836,0.42532163858413696
1537997323.583801,838,0.5098037719726562
1537997323.622765,839,0.497455894947052
1537997323.736121,842,0.5174127817153931
1537997323.774416,843,0.4318476915359497
1537997323.8509967,845,0.4418441951274872
1537997323.8892498,846,0.4612582325935364
1537997323.9253266,847,0.4867783784866333
1537997323.962511,848,0.5046840906143188
1537997324.0404377,850,0.3888174891471863
1537997324.0792124,851,0.45481598377227783
1537997324.1166804,852,0.4269583523273468
1537997324.1521256,853,0.4302348792552948
1537997324.2286675,855,0.43556204438209534
1537997324.305725,857,0.49003660678863525
1537997324.3843164,859,0.4042588770389557
1537997324.4219122,860,0.44593334197998047
1537997324.4602563,861,0.5015320777893066
1537997324.4983208,862,0.47162318229675293
1537997324.5376198,863,0.4938012659549713
1537997324.6902282,867,0.4797927737236023
1537997324.7272472,868,0.44194459915161133
1537997324.767096,869,0.5234909057617188
1537997324.8038774,870,0.4706895351409912
1537997324.9178457,873,0.42577293515205383
1537997324.9552383,874,0.41835659742355347
1537997324.9944892,875,0.5015747547149658
1537997325.0361488,876,0.493679016828537
1537997325.075078,877,0.4554831087589264
1537997325.152972,879,0.4744705557823181
1537997325.1878078,880,0.5405834317207336
1537997325.2250776,881,0.43696990609169006
1537997325.262865,882,0.4473605751991272
1537997325.339182,884,0.45870429277420044
1537997325.4144785,886,0.4520495533943176
1537997325.452213,887,0.4658219814300537
1537997325.4906423,888,0.4242703914642334
1537997325.527622,889,0.44751471281051636
1537997325.5654287,890,0.5175067186355591
1537997325.6372871,892,0.5135437250137329
1537997325.6760185,893,0.5467527508735657
1537997325.7123713,894,0.4774060547351837
1537997325.7876968,896,0.4097645878791809
1537997325.8258088,897,0.4599149227142334
1537997325.9026842,899,0.4808565378189087
1537997325.941036,900,0.4677911102771759
1537997326.0950398,904,0.5204604864120483
1537997326.1343834,905,0.432155579328537
1537997326.2076545,907,0.44492995738983154
1537997326.2462156,908,0.45022785663604736
1537997326.2843726,909,0.41304337978363037
1537997326.3210711,910,0.3794434368610382
1537997326.3583102,911,0.3441181480884552
1537997326.395276,912,0.4102845788002014
1537997326.4324596,913,0.3923584222793579
1537997326.5060241,915,0.38840243220329285
1537997326.545269,916,0.41106054186820984
1537997326.5845222,917,0.3934290409088135
1537997326.6967106,920,0.4278087019920349
1537997326.7347407,921,0.49397483468055725
1537997326.7729728,922,0.3996235728263855
1537997326.8125112,923,0.35816070437431335
1537997326.8881717,925,0.4705536961555481
1537997327.1134405,931,0.35607415437698364
1537997327.1516633,932,0.38550856709480286
1537997327.190788,933,0.4165400564670563
1537997327.2637506,935,0.39869606494903564
1537997327.4147134,939,0.49999791383743286
1537997327.5306377,942,0.4140284061431885
1537997327.644157,945,0.3812239468097687
1537997327.7570682,948,0.45034462213516235
1537997327.7952998,949,0.4128016531467438
1537997327.8730614,951,0.4468153417110443
1537997327.9093,952,0.45609399676322937
1537997327.9490905,953,0.48857855796813965
1537997327.9854891,954,0.4318543076515198
1537997328.062514,956,0.43846988677978516
1537997328.1005943,957,0.4478606581687927
1537997328.1380472,958,0.3706894516944885
1537997328.1761155,959,0.41254904866218567
1537997328.2137256,960,0.4923420548439026
1537997328.2505724,961,0.4181278944015503
1537997328.2906482,962,0.42296767234802246
1537997328.3284743,963,0.36878129839897156
1537997328.3668468,964,0.3674318790435791
1537997328.4443917,966,0.49408915638923645
1537997328.481848,967,0.41487234830856323
1537997328.5581856,969,0.39883437752723694
1537997328.63525,971,0.47234466671943665
1537997328.6745937,972,0.48987454175949097
1537997328.7564425,974,0.5321300625801086
1537997328.8368263,976,0.3938918709754944
1537997328.875235,977,0.45054423809051514
1537997328.9133968,978,0.5266504287719727
1537997328.95256,979,0.35207292437553406
1537997329.0698183,982,0.45050886273384094
1537997329.1063094,983,0.45147305727005005
1537997329.143276,984,0.4638710021972656
1537997329.1810718,985,0.38265135884284973
1537997329.2543275,987,0.5707516670227051
1537997329.291624,988,0.3726404011249542
1537997329.3653238,990,0.4276235103607178
1537997329.5978305,996,0.4115009307861328
1537997329.6371496,997,0.4325466752052307
1537997329.71869,999,0.37508711218833923
1537997329.935307,1000,0.4230975806713104
1537997330.0183954,1002,0.42993879318237305
1537997330.057316,1003,0.2950628399848938
1537997330.0971382,1004,0.4210926294326782
1537997330.1402726,1005,0.42495039105415344
1537997330.2202497,1007,0.5063621401786804
1537997330.261083,1008,0.3532632291316986
1537997330.2999668,1009,0.41627874970436096
1537997330.3735816,1011,0.39952555298805237
1537997330.411501,1012,0.5212381482124329
1537997330.4481745,1013,0.3649902641773224
1537997330.4858913,1014,0.46804726123809814
1537997330.6008258,1017,0.4145825505256653
1537997330.6772242,1019,0.3637259602546692
1537997330.8673604,1024,0.5873512625694275
1537997330.907626,1025,0.4064408242702484
1537997330.9475973,1026,0.45701491832733154
1537997330.9865608,1027,0.36022132635116577
1537997331.06511,1029,0.3883436620235443
1537997331.1430752,1031,0.38377171754837036
1537997331.1834035,1032,0.341734915971756
1537997331.2271483,1033,0.389617383480072
1537997331.3046777,1035,0.34860461950302124
1537997331.3443866,1036,0.3569193184375763
1537997331.382588,1037,0.41388392448425293
1537997331.4223607,1038,0.3650885224342346
1537997331.4625669,1039,0.4174477756023407
1537997331.574896,1042,0.31496375799179077
1537997331.614221,1043,0.40091755986213684
1537997331.6514974,1044,0.42901015281677246
1537997331.848372,1049,0.47397229075431824
1537997331.8860683,1050,0.4005638360977173
1537997331.9212193,1051,0.4421035647392273
1537997331.9588447,1052,0.45031607151031494
1537997332.0375202,1054,0.46823567152023315
1537997332.0731263,1055,0.4009593725204468
1537997332.1084547,1056,0.3311961591243744
1537997332.1464067,1057,0.41404545307159424
1537997332.1850061,1058,0.3902994990348816
1537997332.374094,1063,0.4133492708206177
1537997332.4122984,1064,0.3455750048160553
1537997332.449051,1065,0.3990984559059143
1537997332.486792,1066,0.3909994661808014
1537997332.5245798,1067,0.4320182502269745
1537997332.561801,1068,0.4244922399520874
1537997332.6381018,1070,0.41634634137153625
1537997332.7173927,1072,0.4520536959171295
1537997332.754816,1073,0.3577078580856323
1537997332.79234,1074,0.38238605856895447
1537997332.8290794,1075,0.4185762405395508
1537997332.8665385,1076,0.4428262710571289
1537997332.9056306,1077,0.5505180358886719
1537997332.9436982,1078,0.38506320118904114
1537997333.0201864,1080,0.44819363951683044
1537997333.0638518,1081,0.391552209854126
1537997333.101908,1082,0.3429907560348511
1537997333.1400456,1083,0.41024520993232727
1537997333.1785178,1084,0.4137083888053894
1537997333.2148817,1085,0.44363632798194885
1537997333.254614,1086,0.44025474786758423
1537997333.40351,1090,0.4041765332221985
1537997333.4784954,1092,0.34991616010665894
1537997333.5164952,1093,0.34483879804611206
1537997333.634295,1096,0.36662980914115906
1537997333.709632,1098,0.3480987846851349
1537997333.7472937,1099,0.3919776380062103
1537997333.821971,1101,0.3593869209289551
1537997333.8969734,1103,0.4004230499267578
1537997333.9356422,1104,0.39804506301879883
1537997333.9741228,1105,0.387479692697525
1537997334.0498095,1107,0.35461318492889404
1537997334.161473,1110,0.4928291440010071
1537997334.199023,1111,0.41809046268463135
1537997334.321037,1114,0.32391461730003357
1537997334.3955026,1116,0.41466784477233887
1537997334.5089328,1119,0.4193585515022278
1537997334.6194541,1122,0.4260290265083313
1537997334.6587567,1123,0.3938821852207184
1537997334.6952186,1124,0.3673127293586731
1537997334.7318645,1125,0.4124895930290222
1537997334.7720835,1126,0.3786237835884094
1537997334.80902,1127,0.34079909324645996
1537997334.8462052,1128,0.4040431082248688
1537997334.882802,1129,0.3794335424900055
1537997334.9236119,1130,0.34600114822387695
1537997334.9605594,1131,0.34840500354766846
1537997335.03577,1133,0.4060991406440735
1537997335.0724542,1134,0.4440651535987854
1537997335.1066525,1135,0.418618768453598
1537997335.2217267,1138,0.3784826397895813
