Wall time,Step,Value
1537997295.0410051,102,0.5400000214576721
1537997295.1171677,104,0.5580000281333923
1537997295.153081,105,0.5400000214576721
1537997295.1920168,106,0.5440000295639038
1537997295.4456978,113,0.5540000200271606
1537997295.5568225,116,0.550000011920929
1537997295.6319902,118,0.5400000214576721
1537997295.6683865,119,0.5759999752044678
1537997295.7048976,120,0.5479999780654907
1537997295.857257,124,0.5699999928474426
1537997295.893973,125,0.5879999995231628
1537997295.9313354,126,0.5699999928474426
1537997296.0447803,129,0.578000009059906
1537997296.0819314,130,0.6179999709129333
1537997296.194121,133,0.6100000143051147
1537997296.3493154,137,0.578000009059906
1537997296.4244995,139,0.628000020980835
1537997296.4985147,141,0.6159999966621399
1537997296.5385826,142,0.6460000276565552
1537997296.5744615,143,0.6240000128746033
1537997296.6143396,144,0.5860000252723694
1537997296.6510358,145,0.5699999928474426
1537997296.6879895,146,0.6119999885559082
1537997296.7633848,148,0.628000020980835
1537997296.8377955,150,0.6060000061988831
1537997296.950755,153,0.6019999980926514
1537997296.9891863,154,0.6259999871253967
1537997297.0255785,155,0.621999979019165
1537997297.100657,157,0.6159999966621399
1537997297.1398587,158,0.6140000224113464
1537997297.1757624,159,0.6140000224113464
1537997297.250095,161,0.6039999723434448
1537997297.2888103,162,0.6200000047683716
1537997297.3654711,164,0.5860000252723694
1537997297.4023983,165,0.6259999871253967
1537997297.477839,167,0.6600000262260437
1537997297.514935,168,0.6480000019073486
1537997297.5539548,169,0.6579999923706055
1537997297.6248198,171,0.6439999938011169
1537997297.7726228,175,0.6200000047683716
1537997297.80977,176,0.5879999995231628
1537997297.8467126,177,0.6320000290870667
1537997297.8842757,178,0.621999979019165
1537997297.96395,180,0.6259999871253967
1537997297.9985368,181,0.6439999938011169
1537997298.0727491,183,0.6520000100135803
1537997298.1465232,185,0.6520000100135803
1537997298.183901,186,0.6880000233650208
1537997298.2208607,187,0.6439999938011169
1537997298.2620826,188,0.6259999871253967
1537997298.3349657,190,0.6539999842643738
1537997298.3741531,191,0.6240000128746033
1537997298.6324825,198,0.6759999990463257
1537997298.9433568,202,0.6740000247955322
1537997299.0937963,206,0.6660000085830688
1537997299.1310132,207,0.6700000166893005
1537997299.1687887,208,0.6959999799728394
1537997299.3180554,212,0.6620000004768372
1537997299.3579454,213,0.7039999961853027
1537997299.394231,214,0.6679999828338623
1537997299.4330199,215,0.6859999895095825
1537997299.543681,218,0.7039999961853027
1537997299.580764,219,0.6700000166893005
1537997299.655057,221,0.6919999718666077
1537997299.6943333,222,0.6660000085830688
1537997299.7307355,223,0.6880000233650208
1537997299.8049965,225,0.7139999866485596
1537997299.8420913,226,0.7059999704360962
1537997299.881824,227,0.656000018119812
1537997299.9570563,229,0.7099999785423279
1537997299.9952269,230,0.7059999704360962
1537997300.0341697,231,0.7179999947547913
1537997300.0729156,232,0.7059999704360962
1537997300.1110985,233,0.7179999947547913
1537997300.1482127,234,0.6899999976158142
1537997300.2610383,237,0.6959999799728394
1537997300.300636,238,0.7080000042915344
1537997300.3761687,240,0.6919999718666077
1537997300.5278838,244,0.6899999976158142
1537997300.567237,245,0.7099999785423279
1537997300.6433122,247,0.7260000109672546
1537997300.6811264,248,0.7419999837875366
1537997300.7186146,249,0.7200000286102295
1537997300.7562666,250,0.7239999771118164
1537997300.7945428,251,0.6899999976158142
1537997300.942777,255,0.7080000042915344
1537997301.0556827,258,0.6800000071525574
1537997301.09184,259,0.7139999866485596
1537997301.130905,260,0.6660000085830688
1537997301.1673167,261,0.6840000152587891
1537997301.2429554,263,0.699999988079071
1537997301.3907714,267,0.7319999933242798
1537997301.4656315,269,0.6840000152587891
1537997301.5377777,271,0.7260000109672546
1537997301.5754066,272,0.7459999918937683
1537997301.61389,273,0.7099999785423279
1537997301.6515853,274,0.7260000109672546
1537997301.6934996,275,0.7400000095367432
1537997301.7672365,277,0.7200000286102295
1537997301.8050048,278,0.75
1537997301.8787992,280,0.7260000109672546
1537997301.952842,282,0.7080000042915344
1537997302.0283518,284,0.7300000190734863
1537997302.2181375,289,0.7480000257492065
1537997302.2902188,291,0.7379999756813049
1537997302.3253148,292,0.7300000190734863
1537997302.437179,295,0.7400000095367432
1537997302.4755857,296,0.7760000228881836
1537997302.5143738,297,0.7360000014305115
1537997302.5526655,298,0.7699999809265137
1537997302.5909345,299,0.75
1537997302.628659,300,0.7459999918937683
1537997302.6674888,301,0.7680000066757202
1537997302.709009,302,0.765999972820282
1537997302.7450728,303,0.7820000052452087
1537997302.8981118,307,0.7720000147819519
1537997302.9356,308,0.7699999809265137
1537997303.010999,310,0.7580000162124634
1537997303.1269057,313,0.7820000052452087
1537997303.2774408,317,0.7820000052452087
1537997303.3154743,318,0.7559999823570251
1537997303.3528953,319,0.7519999742507935
1537997303.3913007,320,0.7400000095367432
1537997303.4650357,322,0.7620000243186951
1537997303.5379748,324,0.7540000081062317
1537997303.5760233,325,0.7699999809265137
1537997303.6121309,326,0.734000027179718
1537997303.6474197,327,0.765999972820282
1537997303.7588086,330,0.75
1537997303.795452,331,0.7440000176429749
1537997303.8723197,333,0.75
1537997304.023221,337,0.7480000257492065
1537997304.09806,339,0.7440000176429749
1537997304.1743658,341,0.7400000095367432
1537997304.2131119,342,0.7839999794960022
1537997304.249996,343,0.777999997138977
1537997304.2879212,344,0.7599999904632568
1537997304.3269327,345,0.7820000052452087
1537997304.4015524,347,0.7919999957084656
1537997304.442517,348,0.7760000228881836
1537997304.5566397,351,0.7820000052452087
1537997304.6349611,353,0.7860000133514404
1537997304.6720827,354,0.7559999823570251
1537997304.746753,356,0.7979999780654907
1537997304.8202596,358,0.7580000162124634
1537997304.8572836,359,0.7799999713897705
1537997304.897846,360,0.7440000176429749
1537997304.9701328,362,0.7720000147819519
1537997305.0075498,363,0.7699999809265137
1537997305.0478868,364,0.7379999756813049
1537997305.0859656,365,0.7540000081062317
1537997305.1631083,367,0.7860000133514404
1537997305.198584,368,0.7620000243186951
1537997305.2751162,370,0.7540000081062317
1537997305.3141842,371,0.8140000104904175
1537997305.3883557,373,0.765999972820282
1537997305.465948,375,0.75
1537997305.5036583,376,0.7900000214576721
1537997305.5412908,377,0.7480000257492065
1537997305.5799406,378,0.7620000243186951
1537997305.6168005,379,0.8080000281333923
1537997305.6940541,381,0.7699999809265137
1537997305.7305954,382,0.7919999957084656
1537997305.842834,385,0.8140000104904175
1537997305.8821847,386,0.7879999876022339
1537997305.9190564,387,0.8100000023841858
1537997305.9556558,388,0.8080000281333923
1537997306.0317953,390,0.8080000281333923
1537997306.0689073,391,0.828000009059906
1537997306.107887,392,0.800000011920929
1537997306.1452072,393,0.8059999942779541
1537997306.3364959,398,0.8119999766349792
1537997306.64813,402,0.8019999861717224
1537997306.6860888,403,0.8140000104904175
1537997306.7596152,405,0.7699999809265137
1537997306.7972279,406,0.8240000009536743
1537997306.8694673,408,0.8019999861717224
1537997307.1341493,415,0.8159999847412109
1537997307.1716092,416,0.800000011920929
1537997307.2901576,419,0.7940000295639038
1537997307.3285155,420,0.8059999942779541
1537997307.3673618,421,0.7940000295639038
1537997307.4055047,422,0.8159999847412109
1537997307.481432,424,0.8100000023841858
1537997307.5576982,426,0.8460000157356262
1537997307.6328642,428,0.843999981880188
1537997307.7064483,430,0.7879999876022339
1537997307.78089,432,0.8259999752044678
1537997307.8921182,435,0.8259999752044678
1537997308.0408926,439,0.8320000171661377
1537997308.080145,440,0.8299999833106995
1537997308.1161106,441,0.8059999942779541
1537997308.1522503,442,0.8399999737739563
1537997308.2252958,444,0.7979999780654907
1537997308.2623343,445,0.7960000038146973
1537997308.3763044,448,0.7739999890327454
1537997308.414216,449,0.828000009059906
1537997308.4907658,451,0.8100000023841858
1537997308.6034281,454,0.8619999885559082
1537997308.7186377,457,0.7979999780654907
1537997308.755887,458,0.8259999752044678
1537997308.795191,459,0.8519999980926514
1537997308.8351753,460,0.8299999833106995
1537997308.873051,461,0.8019999861717224
1537997308.9476712,463,0.800000011920929
1537997308.9857323,464,0.843999981880188
1537997309.023061,465,0.7940000295639038
1537997309.0631344,466,0.7860000133514404
1537997309.101232,467,0.8080000281333923
1537997309.1395988,468,0.8220000267028809
1537997309.1785877,469,0.843999981880188
1537997309.2503552,471,0.7979999780654907
1537997309.325932,473,0.843999981880188
1537997309.3643646,474,0.8740000128746033
1537997309.4794366,477,0.8299999833106995
1537997309.518356,478,0.8059999942779541
1537997309.6679542,482,0.8199999928474426
1537997309.7812264,485,0.843999981880188
1537997309.8187075,486,0.8059999942779541
1537997309.8948047,488,0.8159999847412109
1537997309.933263,489,0.871999979019165
1537997310.008594,491,0.8420000076293945
1537997310.083458,493,0.8320000171661377
1537997310.1967392,496,0.8220000267028809
1537997310.2341502,497,0.843999981880188
1537997310.462083,503,0.8100000023841858
1537997310.5774543,506,0.8259999752044678
1537997310.6138964,507,0.8360000252723694
1537997310.651223,508,0.8539999723434448
1537997310.7271564,510,0.8479999899864197
1537997310.7669063,511,0.8199999928474426
1537997310.8028936,512,0.8679999709129333
1537997310.876475,514,0.8180000185966492
1537997310.9136388,515,0.8299999833106995
1537997310.9510803,516,0.8379999995231628
1537997310.9875124,517,0.8080000281333923
1537997311.0254953,518,0.8360000252723694
1537997311.0613368,519,0.8460000157356262
1537997311.0993037,520,0.8339999914169312
1537997311.2511926,524,0.8420000076293945
1537997311.289038,525,0.8059999942779541
1537997311.516984,531,0.8500000238418579
1537997311.5908208,533,0.8360000252723694
1537997311.6302178,534,0.828000009059906
1537997311.667682,535,0.8519999980926514
1537997311.7050056,536,0.8399999737739563
1537997311.7427335,537,0.8820000290870667
1537997311.7838688,538,0.871999979019165
1537997311.8188975,539,0.8339999914169312
1537997311.8565118,540,0.8420000076293945
1537997311.8957276,541,0.843999981880188
1537997311.932342,542,0.8360000252723694
1537997311.9715881,543,0.8600000143051147
1537997312.0081315,544,0.8199999928474426
1537997312.0833497,546,0.8679999709129333
1537997312.1211612,547,0.8679999709129333
1537997312.1602652,548,0.8460000157356262
1537997312.1959414,549,0.843999981880188
1537997312.2718613,551,0.8679999709129333
1537997312.3091128,552,0.8379999995231628
1537997312.347428,553,0.8560000061988831
1537997312.4196212,555,0.8519999980926514
1537997312.4963756,557,0.828000009059906
1537997312.5707598,559,0.8640000224113464
1537997312.6092007,560,0.8460000157356262
1537997312.7223916,563,0.8640000224113464
1537997312.7604015,564,0.8519999980926514
1537997312.797869,565,0.843999981880188
1537997312.8734484,567,0.843999981880188
1537997312.9125254,568,0.8600000143051147
1537997312.9498317,569,0.8339999914169312
1537997313.0258236,571,0.800000011920929
1537997313.102446,573,0.8220000267028809
1537997313.1398034,574,0.8420000076293945
1537997313.2122307,576,0.8619999885559082
1537997313.2510774,577,0.8519999980926514
1537997313.2905288,578,0.8420000076293945
1537997313.3275166,579,0.8840000033378601
1537997313.3679628,580,0.8259999752044678
1537997313.405092,581,0.8479999899864197
1537997313.4431846,582,0.8539999723434448
1537997313.479701,583,0.8619999885559082
1537997313.5183449,584,0.8600000143051147
1537997313.5922525,586,0.8420000076293945
1537997313.6288075,587,0.8560000061988831
1537997313.6677165,588,0.843999981880188
1537997313.7806563,591,0.8700000047683716
1537997313.8187206,592,0.8539999723434448
1537997313.8572402,593,0.8640000224113464
1537997313.9345236,595,0.8820000290870667
1537997313.972862,596,0.8640000224113464
1537997314.0115283,597,0.8500000238418579
1537997314.0486197,598,0.8759999871253967
1537997314.2745054,600,0.8659999966621399
1537997314.350699,602,0.8579999804496765
1537997314.3883607,603,0.8659999966621399
1537997314.4292145,604,0.8479999899864197
1537997314.5036535,606,0.8880000114440918
1537997314.5823095,608,0.828000009059906
1537997314.6694973,610,0.8740000128746033
1537997314.7090902,611,0.8700000047683716
1537997314.750784,612,0.8840000033378601
1537997314.8733006,615,0.8500000238418579
1537997315.029101,619,0.8640000224113464
1537997315.069288,620,0.8700000047683716
1537997315.109671,621,0.8740000128746033
1537997315.1507206,622,0.8820000290870667
1537997315.1910326,623,0.8799999952316284
1537997315.2712142,625,0.8740000128746033
1537997315.431684,629,0.8600000143051147
1537997315.472529,630,0.8759999871253967
1537997315.556027,632,0.9020000100135803
1537997315.6324425,634,0.878000020980835
1537997315.788779,638,0.8920000195503235
1537997315.903979,641,0.8600000143051147
1537997315.9398854,642,0.8659999966621399
1537997316.01387,644,0.8859999775886536
1537997316.0526237,645,0.8460000157356262
1537997316.0896575,646,0.871999979019165
1537997316.1281571,647,0.8619999885559082
1537997316.1659367,648,0.8600000143051147
1537997316.206992,649,0.8259999752044678
1537997316.2465367,650,0.8740000128746033
1537997316.2851503,651,0.8640000224113464
1537997316.3261998,652,0.8880000114440918
1537997316.4810276,656,0.8820000290870667
1537997316.5370636,657,0.8859999775886536
1537997316.6205888,659,0.878000020980835
1537997316.6988215,661,0.8820000290870667
1537997316.7355142,662,0.8820000290870667
1537997316.7738059,663,0.8659999966621399
1537997316.8127263,664,0.8960000276565552
1537997316.8525875,665,0.8820000290870667
1537997316.8927515,666,0.8679999709129333
1537997316.9322038,667,0.878000020980835
1537997316.9697325,668,0.8759999871253967
1537997317.0082464,669,0.8799999952316284
1537997317.0877013,671,0.8759999871253967
1537997317.1271348,672,0.8700000047683716
1537997317.162621,673,0.8579999804496765
1537997317.2007344,674,0.8460000157356262
1537997317.2400854,675,0.8640000224113464
1537997317.3160107,677,0.8560000061988831
1537997317.351975,678,0.8759999871253967
1537997317.388911,679,0.8740000128746033
1537997317.463446,681,0.8619999885559082
1537997317.4980521,682,0.8579999804496765
1537997317.5367289,683,0.8799999952316284
1537997317.575215,684,0.878000020980835
1537997317.6102667,685,0.8679999709129333
1537997317.6481655,686,0.8759999871253967
1537997317.684907,687,0.8479999899864197
1537997317.7223656,688,0.8600000143051147
1537997317.7591329,689,0.8640000224113464
1537997317.8672006,692,0.8799999952316284
1537997317.9435706,694,0.8519999980926514
1537997318.0218375,696,0.8619999885559082
1537997318.1392138,699,0.8640000224113464
1537997318.1769137,700,0.8920000195503235
1537997318.2133207,701,0.8820000290870667
1537997318.2494018,702,0.8899999856948853
1537997318.2880387,703,0.871999979019165
1537997318.325384,704,0.8939999938011169
1537997318.3638985,705,0.8899999856948853
1537997318.4022493,706,0.871999979019165
1537997318.4424071,707,0.8759999871253967
1537997318.4793649,708,0.871999979019165
1537997318.5196912,709,0.8640000224113464
1537997318.5576193,710,0.8759999871253967
1537997318.707422,714,0.8820000290870667
1537997318.7440965,715,0.8859999775886536
1537997318.8571184,718,0.8740000128746033
1537997318.8957498,719,0.8840000033378601
1537997318.9739218,721,0.8640000224113464
1537997319.0134916,722,0.8659999966621399
1537997319.0517845,723,0.8740000128746033
1537997319.0892475,724,0.8799999952316284
1537997319.1278362,725,0.8460000157356262
1537997319.1645937,726,0.9100000262260437
1537997319.2792902,729,0.8899999856948853
1537997319.316887,730,0.8820000290870667
1537997319.354116,731,0.8579999804496765
1537997319.5040817,735,0.9079999923706055
1537997319.5421212,736,0.8579999804496765
1537997319.6207538,738,0.8560000061988831
1537997319.6567264,739,0.8920000195503235
1537997319.692846,740,0.8299999833106995
1537997319.733135,741,0.8759999871253967
1537997319.8057153,743,0.8920000195503235
1537997319.9176004,746,0.8420000076293945
1537997319.9604862,747,0.8799999952316284
1537997320.0392723,749,0.8700000047683716
1537997320.0769036,750,0.8920000195503235
1537997320.1167343,751,0.8560000061988831
1537997320.155928,752,0.8899999856948853
1537997320.1941967,753,0.8899999856948853
1537997320.232149,754,0.878000020980835
1537997320.3054192,756,0.8659999966621399
1537997320.4166222,759,0.878000020980835
1537997320.4532747,760,0.8859999775886536
1537997320.5294814,762,0.9039999842643738
1537997320.6010766,764,0.8840000033378601
1537997320.6407065,765,0.9079999923706055
1537997320.6787567,766,0.8740000128746033
1537997320.7171752,767,0.871999979019165
1537997320.7944741,769,0.9139999747276306
1537997320.8314579,770,0.906000018119812
1537997320.8691099,771,0.8840000033378601
1537997320.9051814,772,0.8920000195503235
1537997320.9421356,773,0.9079999923706055
1537997320.9826822,774,0.8640000224113464
1537997321.0186477,775,0.8640000224113464
1537997321.0595236,776,0.878000020980835
1537997321.17507,779,0.8939999938011169
1537997321.2143192,780,0.8759999871253967
1537997321.327529,783,0.878000020980835
1537997321.365188,784,0.9039999842643738
1537997321.4047177,785,0.8899999856948853
1537997321.483092,787,0.8880000114440918
1537997321.558451,789,0.8759999871253967
1537997321.5952985,790,0.9079999923706055
1537997321.6341374,791,0.878000020980835
1537997321.6707337,792,0.9079999923706055
1537997321.707013,793,0.8859999775886536
1537997321.7443907,794,0.871999979019165
1537997321.7828178,795,0.8659999966621399
1537997321.8212345,796,0.8999999761581421
1537997321.8967695,798,0.8600000143051147
1537997321.9336243,799,0.906000018119812
1537997322.1242938,800,0.8700000047683716
1537997322.2010636,802,0.8759999871253967
1537997322.3199728,805,0.8920000195503235
1537997322.3564036,806,0.8980000019073486
1537997322.3920488,807,0.9240000247955322
1537997322.428851,808,0.8799999952316284
1537997322.4652228,809,0.8960000276565552
1537997322.5438874,811,0.8920000195503235
1537997322.5818372,812,0.8980000019073486
1537997322.621805,813,0.9039999842643738
1537997322.698532,815,0.8740000128746033
1537997322.7358797,816,0.8880000114440918
1537997322.81549,818,0.9160000085830688
1537997322.9315138,821,0.8759999871253967
1537997323.0064719,823,0.8640000224113464
1537997323.0483282,824,0.8920000195503235
1537997323.0866504,825,0.8920000195503235
1537997323.198929,828,0.8840000033378601
1537997323.3104117,831,0.9039999842643738
1537997323.3504593,832,0.8880000114440918
1537997323.4272368,834,0.8899999856948853
1537997323.4664478,835,0.8840000033378601
1537997323.506746,836,0.9020000100135803
1537997323.583801,838,0.8899999856948853
1537997323.622765,839,0.8759999871253967
1537997323.736121,842,0.8579999804496765
1537997323.774416,843,0.8920000195503235
1537997323.8509967,845,0.8939999938011169
1537997323.8892498,846,0.9079999923706055
1537997323.9253266,847,0.8880000114440918
1537997323.962511,848,0.8859999775886536
1537997324.0404377,850,0.8960000276565552
1537997324.0792124,851,0.8859999775886536
1537997324.1166804,852,0.8939999938011169
1537997324.1521256,853,0.8920000195503235
1537997324.2286675,855,0.9079999923706055
1537997324.305725,857,0.8859999775886536
1537997324.3843164,859,0.9079999923706055
1537997324.4219122,860,0.8999999761581421
1537997324.4602563,861,0.878000020980835
1537997324.4983208,862,0.8960000276565552
1537997324.5376198,863,0.8859999775886536
1537997324.6902282,867,0.8859999775886536
1537997324.7272472,868,0.8859999775886536
1537997324.767096,869,0.8799999952316284
1537997324.8038774,870,0.8820000290870667
1537997324.9178457,873,0.9139999747276306
1537997324.9552383,874,0.9039999842643738
1537997324.9944892,875,0.8640000224113464
1537997325.0361488,876,0.8980000019073486
1537997325.075078,877,0.8939999938011169
1537997325.152972,879,0.8820000290870667
1537997325.1878078,880,0.8679999709129333
1537997325.2250776,881,0.8960000276565552
1537997325.262865,882,0.9039999842643738
1537997325.339182,884,0.8880000114440918
1537997325.4144785,886,0.8859999775886536
1537997325.452213,887,0.8999999761581421
1537997325.4906423,888,0.9039999842643738
1537997325.527622,889,0.8799999952316284
1537997325.5654287,890,0.871999979019165
1537997325.6372871,892,0.8939999938011169
1537997325.6760185,893,0.8859999775886536
1537997325.7123713,894,0.9020000100135803
1537997325.7876968,896,0.8999999761581421
1537997325.8258088,897,0.8700000047683716
1537997325.9026842,899,0.8899999856948853
1537997325.941036,900,0.8799999952316284
1537997326.0950398,904,0.8619999885559082
1537997326.1343834,905,0.9039999842643738
1537997326.2076545,907,0.8939999938011169
1537997326.2462156,908,0.8960000276565552
1537997326.2843726,909,0.9079999923706055
1537997326.3210711,910,0.9100000262260437
1537997326.3583102,911,0.9160000085830688
1537997326.395276,912,0.9139999747276306
1537997326.4324596,913,0.9079999923706055
1537997326.5060241,915,0.9020000100135803
1537997326.545269,916,0.8939999938011169
1537997326.5845222,917,0.9120000004768372
1537997326.6967106,920,0.8859999775886536
1537997326.7347407,921,0.8980000019073486
1537997326.7729728,922,0.8999999761581421
1537997326.8125112,923,0.9200000166893005
1537997326.8881717,925,0.9020000100135803
1537997327.1134405,931,0.9160000085830688
1537997327.1516633,932,0.906000018119812
1537997327.190788,933,0.9120000004768372
1537997327.2637506,935,0.9079999923706055
1537997327.4147134,939,0.871999979019165
1537997327.5306377,942,0.9120000004768372
1537997327.644157,945,0.9240000247955322
1537997327.7570682,948,0.9039999842643738
1537997327.7952998,949,0.9079999923706055
1537997327.8730614,951,0.8840000033378601
1537997327.9093,952,0.8920000195503235
1537997327.9490905,953,0.8999999761581421
1537997327.9854891,954,0.8980000019073486
1537997328.062514,956,0.8999999761581421
1537997328.1005943,957,0.8840000033378601
1537997328.1380472,958,0.9079999923706055
1537997328.1761155,959,0.8920000195503235
1537997328.2137256,960,0.8859999775886536
1537997328.2505724,961,0.9120000004768372
1537997328.2906482,962,0.9039999842643738
1537997328.3284743,963,0.9160000085830688
1537997328.3668468,964,0.9139999747276306
1537997328.4443917,966,0.8920000195503235
1537997328.481848,967,0.9139999747276306
1537997328.5581856,969,0.9079999923706055
1537997328.63525,971,0.8920000195503235
1537997328.6745937,972,0.8960000276565552
1537997328.7564425,974,0.8859999775886536
1537997328.8368263,976,0.9100000262260437
1537997328.875235,977,0.8980000019073486
1537997328.9133968,978,0.8880000114440918
1537997328.95256,979,0.906000018119812
1537997329.0698183,982,0.8999999761581421
1537997329.1063094,983,0.9139999747276306
1537997329.143276,984,0.9079999923706055
1537997329.1810718,985,0.9139999747276306
1537997329.2543275,987,0.8880000114440918
1537997329.291624,988,0.9240000247955322
1537997329.3653238,990,0.9039999842643738
1537997329.5978305,996,0.9079999923706055
1537997329.6371496,997,0.9039999842643738
1537997329.71869,999,0.9079999923706055
1537997329.935307,1000,0.8980000019073486
1537997330.0183954,1002,0.9160000085830688
1537997330.057316,1003,0.9340000152587891
1537997330.0971382,1004,0.906000018119812
1537997330.1402726,1005,0.8899999856948853
1537997330.2202497,1007,0.8920000195503235
1537997330.261083,1008,0.9179999828338623
1537997330.2999668,1009,0.8999999761581421
1537997330.3735816,1011,0.9100000262260437
1537997330.411501,1012,0.8980000019073486
1537997330.4481745,1013,0.921999990940094
1537997330.4858913,1014,0.9120000004768372
1537997330.6008258,1017,0.9179999828338623
1537997330.6772242,1019,0.9179999828338623
1537997330.8673604,1024,0.8560000061988831
1537997330.907626,1025,0.9160000085830688
1537997330.9475973,1026,0.8899999856948853
1537997330.9865608,1027,0.9120000004768372
1537997331.06511,1029,0.9139999747276306
1537997331.1430752,1031,0.9100000262260437
1537997331.1834035,1032,0.9100000262260437
1537997331.2271483,1033,0.9139999747276306
1537997331.3046777,1035,0.9079999923706055
1537997331.3443866,1036,0.921999990940094
1537997331.382588,1037,0.9039999842643738
1537997331.4223607,1038,0.9259999990463257
1537997331.4625669,1039,0.906000018119812
1537997331.574896,1042,0.9259999990463257
1537997331.614221,1043,0.9020000100135803
1537997331.6514974,1044,0.8960000276565552
1537997331.848372,1049,0.906000018119812
1537997331.8860683,1050,0.9079999923706055
1537997331.9212193,1051,0.9039999842643738
1537997331.9588447,1052,0.8980000019073486
1537997332.0375202,1054,0.9079999923706055
1537997332.0731263,1055,0.9079999923706055
1537997332.1084547,1056,0.9259999990463257
1537997332.1464067,1057,0.9079999923706055
1537997332.1850061,1058,0.9039999842643738
1537997332.374094,1063,0.906000018119812
1537997332.4122984,1064,0.9100000262260437
1537997332.449051,1065,0.9039999842643738
1537997332.486792,1066,0.906000018119812
1537997332.5245798,1067,0.9020000100135803
1537997332.561801,1068,0.8899999856948853
1537997332.6381018,1070,0.878000020980835
1537997332.7173927,1072,0.906000018119812
1537997332.754816,1073,0.9120000004768372
1537997332.79234,1074,0.9100000262260437
1537997332.8290794,1075,0.9120000004768372
1537997332.8665385,1076,0.8939999938011169
1537997332.9056306,1077,0.8880000114440918
1537997332.9436982,1078,0.9160000085830688
1537997333.0201864,1080,0.8980000019073486
1537997333.0638518,1081,0.9139999747276306
1537997333.101908,1082,0.9279999732971191
1537997333.1400456,1083,0.9100000262260437
1537997333.1785178,1084,0.9200000166893005
1537997333.2148817,1085,0.8980000019073486
1537997333.254614,1086,0.9120000004768372
1537997333.40351,1090,0.9039999842643738
1537997333.4784954,1092,0.9359999895095825
1537997333.5164952,1093,0.9259999990463257
1537997333.634295,1096,0.9079999923706055
1537997333.709632,1098,0.9279999732971191
1537997333.7472937,1099,0.9139999747276306
1537997333.821971,1101,0.9160000085830688
1537997333.8969734,1103,0.9120000004768372
1537997333.9356422,1104,0.9179999828338623
1537997333.9741228,1105,0.9100000262260437
1537997334.0498095,1107,0.9300000071525574
1537997334.161473,1110,0.8939999938011169
1537997334.199023,1111,0.9079999923706055
1537997334.321037,1114,0.921999990940094
1537997334.3955026,1116,0.9120000004768372
1537997334.5089328,1119,0.9120000004768372
1537997334.6194541,1122,0.8899999856948853
1537997334.6587567,1123,0.9279999732971191
1537997334.6952186,1124,0.9139999747276306
1537997334.7318645,1125,0.9120000004768372
1537997334.7720835,1126,0.9079999923706055
1537997334.80902,1127,0.9200000166893005
1537997334.8462052,1128,0.8980000019073486
1537997334.882802,1129,0.9300000071525574
1537997334.9236119,1130,0.9279999732971191
1537997334.9605594,1131,0.9240000247955322
1537997335.03577,1133,0.9160000085830688
1537997335.0724542,1134,0.9079999923706055
1537997335.1066525,1135,0.8999999761581421
